Table_1
url,Date,Weekday,Holiday_Name,Holiday_Name_link,Holiday_Type,Where_It_Is_Observed
https://www.timeanddate.com/holidays/us/,May 29,Tuesday,International Day of United Nations Peacekeepers,https://www.timeanddate.com/holidays/un/day-of-un-peacekeepers,United Nations observance,
https://www.timeanddate.com/holidays/us/,May 29,Tuesday,Day of Vesak,https://www.timeanddate.com/holidays/un/vesak-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,May 31,Thursday,Corpus Christi,https://www.timeanddate.com/holidays/us/corpus-christi,Christian,
https://www.timeanddate.com/holidays/us/,May 31,Thursday,World No Tobacco Day,https://www.timeanddate.com/holidays/un/world-no-tobacco-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 1,Friday,Global Day of Parents,https://www.timeanddate.com/holidays/un/parents-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 1,Friday,Statehood Day,https://www.timeanddate.com/holidays/us/statehood-day,Local observance,"Kentucky, Tennessee"
https://www.timeanddate.com/holidays/us/,Jun 3,Sunday,Jefferson Davis Birthday,https://www.timeanddate.com/holidays/us/jefferson-davis-birthday,Local observance,Florida
https://www.timeanddate.com/holidays/us/,Jun 4,Monday,International Day of Innocent Children Victims of Aggression,https://www.timeanddate.com/holidays/un/international-innocent-children-victims-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 4,Monday,Jefferson Davis Birthday,https://www.timeanddate.com/holidays/us/jefferson-davis-birthday,State holiday,Alabama
https://www.timeanddate.com/holidays/us/,Jun 5,Tuesday,World Environment Day,https://www.timeanddate.com/holidays/un/world-environment-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 6,Wednesday,D-Day,https://www.timeanddate.com/holidays/us/d-day,Observance,
https://www.timeanddate.com/holidays/us/,Jun 8,Friday,World Oceans Day,https://www.timeanddate.com/holidays/un/oceans-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 10,Sunday,Lailat al-Qadr,https://www.timeanddate.com/holidays/us/laylat-al-qadr,Muslim,
https://www.timeanddate.com/holidays/us/,Jun 11,Monday,Kamehameha Day,https://www.timeanddate.com/holidays/us/kamehameha-day,State holiday,Hawaii
https://www.timeanddate.com/holidays/us/,Jun 12,Tuesday,World Day Against Child Labour,https://www.timeanddate.com/holidays/un/day-against-child-labour,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 13,Wednesday,International Albinism Awareness Day,https://www.timeanddate.com/holidays/un/international-albinism-awareness-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 14,Thursday,World Blood Donor Day,https://www.timeanddate.com/holidays/un/blood-donor-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 14,Thursday,Army Birthday,https://www.timeanddate.com/holidays/us/army-birthday,Observance,
https://www.timeanddate.com/holidays/us/,Jun 14,Thursday,Flag Day,https://www.timeanddate.com/holidays/us/flag-day,Observance,
https://www.timeanddate.com/holidays/us/,Jun 15,Friday,Eid al-Fitr,https://www.timeanddate.com/holidays/us/eid-al-fitr,Muslim,
https://www.timeanddate.com/holidays/us/,Jun 15,Friday,World Elder Abuse Awareness Day,https://www.timeanddate.com/holidays/un/elder-abuse-awareness-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 16,Saturday,International Day of Family Remittances,https://www.timeanddate.com/holidays/un/international-day-of-family-remittances,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 17,Sunday,World Day to Combat Desertification and Drought,https://www.timeanddate.com/holidays/un/world-day-to-combat-desertification,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 17,Sunday,Father's Day,https://www.timeanddate.com/holidays/us/fathers-day,Observance,
https://www.timeanddate.com/holidays/us/,Jun 17,Sunday,Bunker Hill Day,https://www.timeanddate.com/holidays/us/bunker-hill-day,State holiday,Massachusetts
https://www.timeanddate.com/holidays/us/,Jun 18,Monday,Bunker Hill Day observed,https://www.timeanddate.com/holidays/us/bunker-hill-day,State holiday,Massachusetts
https://www.timeanddate.com/holidays/us/,Jun 19,Tuesday,International Day for the Elimination of Sexual Violence in Conflict,https://www.timeanddate.com/holidays/un/international-day-for-the-elimination-of-sexual-violence-in-conflict,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 19,Tuesday,Juneteenth,https://www.timeanddate.com/holidays/us/juneteenth,Local observance,"All except HI, MD, MP, MT, ND, NH, SD, TX, UT"
https://www.timeanddate.com/holidays/us/,Jun 19,Tuesday,Emancipation Day,https://www.timeanddate.com/holidays/us/juneteenth,State holiday,Texas
https://www.timeanddate.com/holidays/us/,Jun 20,Wednesday,World Refugee Day,https://www.timeanddate.com/holidays/un/world-refugee-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 20,Wednesday,West Virginia Day,https://www.timeanddate.com/holidays/us/west-virginia-day,State holiday,West Virginia
https://www.timeanddate.com/holidays/us/,Jun 20,Wednesday,American Eagle Day,https://www.timeanddate.com/holidays/us/american-eagle-day,Observance,
https://www.timeanddate.com/holidays/us/,Jun 21,Thursday,June Solstice,https://www.timeanddate.com/calendar/june-solstice.html,Season,
https://www.timeanddate.com/holidays/us/,Jun 21,Thursday,International Day of Yoga,https://www.timeanddate.com/holidays/un/international-day-of-yoga,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 23,Saturday,Public Service Day,https://www.timeanddate.com/holidays/un/public-service-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 23,Saturday,International Widows' Day,https://www.timeanddate.com/holidays/un/widow-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 25,Monday,Day of the Seafarer,https://www.timeanddate.com/holidays/un/seafarer-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 26,Tuesday,International Day Against Drug Abuse and Illicit Trafficking,https://www.timeanddate.com/holidays/un/international-day-against-drug-abuse,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 26,Tuesday,International Day in Support of Victims of Torture,https://www.timeanddate.com/holidays/un/international-day-support-torture-victims,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jun 30,Saturday,International Asteroid Day,https://www.timeanddate.com/holidays/un/international-asteroid-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jul 4,Wednesday,Independence Day,https://www.timeanddate.com/holidays/us/independence-day,Federal Holiday,
https://www.timeanddate.com/holidays/us/,Jul 7,Saturday,International Day of Cooperatives,https://www.timeanddate.com/holidays/un/international-day-cooperatives,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jul 11,Wednesday,World Population Day,https://www.timeanddate.com/holidays/un/world-population-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jul 13,Friday,Friday the 13th,https://www.timeanddate.com/holidays/world/friday-13,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Jul 15,Sunday,World Youth Skills Day,https://www.timeanddate.com/holidays/un/world-youth-skills-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jul 18,Wednesday,Nelson Mandela Day,https://www.timeanddate.com/holidays/un/nelson-mandela-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jul 22,Sunday,Tisha B'Av,https://www.timeanddate.com/holidays/us/tisha-b-av,Jewish holiday,
https://www.timeanddate.com/holidays/us/,Jul 22,Sunday,Parents' Day,https://www.timeanddate.com/holidays/us/parents-day,Observance,
https://www.timeanddate.com/holidays/us/,Jul 24,Tuesday,Pioneer Day,https://www.timeanddate.com/holidays/us/pioneer-day,State holiday,Utah
https://www.timeanddate.com/holidays/us/,Jul 27,Friday,National Korean War Veterans Armistice Day,https://www.timeanddate.com/holidays/us/national-korean-war-veterans-armistice-day,Observance,
https://www.timeanddate.com/holidays/us/,Jul 28,Saturday,World Hepatitis Day,https://www.timeanddate.com/holidays/un/hepatitis-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jul 30,Monday,International Day of Friendship,https://www.timeanddate.com/holidays/un/friendship-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Jul 30,Monday,World Day against Trafficking in Persons,https://www.timeanddate.com/holidays/un/world-day-against-trafficking-in-persons,United Nations observance,
https://www.timeanddate.com/holidays/us/,Aug 1,Wednesday,Colorado Day,https://www.timeanddate.com/holidays/us/colorado-day,Local observance,Colorado
https://www.timeanddate.com/holidays/us/,Aug 4,Saturday,Coast Guard Birthday,https://www.timeanddate.com/holidays/us/coast-guard-birthday,Observance,
https://www.timeanddate.com/holidays/us/,Aug 7,Tuesday,Purple Heart Day,https://www.timeanddate.com/holidays/us/purple-heart-day,Observance,
https://www.timeanddate.com/holidays/us/,Aug 9,Thursday,International Day of the World's Indigenous People,https://www.timeanddate.com/holidays/un/international-day-indigenous-people,United Nations observance,
https://www.timeanddate.com/holidays/us/,Aug 12,Sunday,International Youth Day,https://www.timeanddate.com/holidays/un/international-youth-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Aug 13,Monday,Victory Day,https://www.timeanddate.com/holidays/us/victory-day,State holiday,Rhode Island
https://www.timeanddate.com/holidays/us/,Aug 15,Wednesday,Assumption of Mary,https://www.timeanddate.com/holidays/us/assumption-of-mary,Christian,
https://www.timeanddate.com/holidays/us/,Aug 16,Thursday,Bennington Battle Day,https://www.timeanddate.com/holidays/us/bennington-battle-day,State holiday,Vermont
https://www.timeanddate.com/holidays/us/,Aug 17,Friday,Statehood Day in Hawaii,https://www.timeanddate.com/holidays/us/hawaii-statehood-day,State holiday,Hawaii
https://www.timeanddate.com/holidays/us/,Aug 19,Sunday,World Humanitarian Day,https://www.timeanddate.com/holidays/un/world-humanitarian-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Aug 19,Sunday,National Aviation Day,https://www.timeanddate.com/holidays/us/national-aviation-day,Observance,
https://www.timeanddate.com/holidays/us/,Aug 21,Tuesday,Senior Citizens Day,https://www.timeanddate.com/holidays/us/senior-citizens-day,Observance,
https://www.timeanddate.com/holidays/us/,Aug 22,Wednesday,Eid al-Adha,https://www.timeanddate.com/holidays/us/eid-al-adha,Muslim,
https://www.timeanddate.com/holidays/us/,Aug 23,Thursday,International Day for the Remembrance of the Slave Trade and its Abolition,https://www.timeanddate.com/holidays/un/international-day-remembrance-of-slave-trade-and-its-abolition,United Nations observance,
https://www.timeanddate.com/holidays/us/,Aug 25,Saturday,Raksha Bandhan,https://www.timeanddate.com/holidays/us/hindu-raksha-bandhan,Hindu Holiday,
https://www.timeanddate.com/holidays/us/,Aug 26,Sunday,Women's Equality Day,https://www.timeanddate.com/holidays/us/women-equality-day,Observance,
https://www.timeanddate.com/holidays/us/,Aug 27,Monday,Lyndon Baines Johnson Day,https://www.timeanddate.com/holidays/us/lyndon-baines-johnson-day,State holiday,Texas
https://www.timeanddate.com/holidays/us/,Aug 29,Wednesday,International Day against Nuclear Tests,https://www.timeanddate.com/holidays/un/day-against-nuclear-tests,United Nations observance,
https://www.timeanddate.com/holidays/us/,Aug 30,Thursday,International Day of the Victims of Enforced Disappearances,https://www.timeanddate.com/holidays/un/enforced-disappearance-victims-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Aug 31,Friday,International Overdose Awareness Day,https://www.timeanddate.com/holidays/world/international-overdose-awareness-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Sep 2,Sunday,Janmashtami,https://www.timeanddate.com/holidays/us/hindu-janmashtami,Hindu Holiday,
https://www.timeanddate.com/holidays/us/,Sep 3,Monday,Labor Day,https://www.timeanddate.com/holidays/us/labor-day,Federal Holiday,
https://www.timeanddate.com/holidays/us/,Sep 4,Tuesday,World Sexual Health Day,https://www.timeanddate.com/holidays/world/world-sexual-health-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Sep 5,Wednesday,International Day of Charity,https://www.timeanddate.com/holidays/un/charity-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 8,Saturday,International Literacy Day,https://www.timeanddate.com/holidays/un/international-literacy-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 8,Saturday,Carl Garner Federal Lands Cleanup Day,https://www.timeanddate.com/holidays/us/carl-garner-cleanup-day,Observance,
https://www.timeanddate.com/holidays/us/,Sep 9,Sunday,National Grandparents Day,https://www.timeanddate.com/holidays/us/national-grandparents-day,Observance,
https://www.timeanddate.com/holidays/us/,Sep 9,Sunday,California Admission Day,https://www.timeanddate.com/holidays/us/california-admission-day,Local observance,California
https://www.timeanddate.com/holidays/us/,Sep 10,Monday,Rosh Hashana,https://www.timeanddate.com/holidays/us/rosh-hashana,State holiday,Texas
https://www.timeanddate.com/holidays/us/,Sep 10,Monday,Rosh Hashana,https://www.timeanddate.com/holidays/us/rosh-hashana,Jewish holiday,
https://www.timeanddate.com/holidays/us/,Sep 10,Monday,World Suicide Prevention Day,https://www.timeanddate.com/holidays/un/world-suicide-prevention-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 11,Tuesday,Patriot Day,https://www.timeanddate.com/holidays/us/patriot-day,Observance,
https://www.timeanddate.com/holidays/us/,Sep 12,Wednesday,Ganesh Chaturthi,https://www.timeanddate.com/holidays/us/hindu-ganesh-chaturthi,Hindu Holiday,
https://www.timeanddate.com/holidays/us/,Sep 12,Wednesday,Muharram,https://www.timeanddate.com/holidays/us/muharram-new-year,Muslim,
https://www.timeanddate.com/holidays/us/,Sep 12,Wednesday,International Day for South-South Cooperation,https://www.timeanddate.com/holidays/un/international-south-south-cooperation-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 13,Thursday,International Programmers' Day,https://www.timeanddate.com/holidays/world/international-programmers-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Sep 15,Saturday,International Day of Democracy,https://www.timeanddate.com/holidays/un/international-democracy-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 15,Saturday,National CleanUp Day,https://www.timeanddate.com/holidays/us/national-cleanup-day,Observance,
https://www.timeanddate.com/holidays/us/,Sep 16,Sunday,International Day for the Preservation of the Ozone Layer,https://www.timeanddate.com/holidays/un/international-ozone-layer-preservation-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 17,Monday,Constitution Day and Citizenship Day,https://www.timeanddate.com/holidays/us/constitution-citizenship-day,Observance,
https://www.timeanddate.com/holidays/us/,Sep 18,Tuesday,Air Force Birthday,https://www.timeanddate.com/holidays/us/air-force-birthday,Observance,
https://www.timeanddate.com/holidays/us/,Sep 19,Wednesday,Yom Kippur,https://www.timeanddate.com/holidays/us/yom-kippur,State holiday,Texas
https://www.timeanddate.com/holidays/us/,Sep 19,Wednesday,Yom Kippur,https://www.timeanddate.com/holidays/us/yom-kippur,Jewish holiday,
https://www.timeanddate.com/holidays/us/,Sep 21,Friday,International Day of Peace,https://www.timeanddate.com/holidays/un/international-peace-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 21,Friday,National POW/MIA Recognition Day,https://www.timeanddate.com/holidays/us/pow-mia-recognition-day,Observance,
https://www.timeanddate.com/holidays/us/,Sep 22,Saturday,Emancipation Day,https://www.timeanddate.com/holidays/us/emancipation-day-oh,Local observance,Ohio
https://www.timeanddate.com/holidays/us/,Sep 23,Sunday,September equinox,https://www.timeanddate.com/calendar/september-equinox.html,Season,
https://www.timeanddate.com/holidays/us/,Sep 23,Sunday,International Celebrate Bisexuality Day,https://www.timeanddate.com/holidays/world/celebrate-bisexuality-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Sep 24,Monday,First Day of Sukkot,https://www.timeanddate.com/holidays/us/sukkot,Jewish holiday,
https://www.timeanddate.com/holidays/us/,Sep 26,Wednesday,International Day for the Total Elimination of Nuclear Weapons,https://www.timeanddate.com/holidays/un/day-to-eliminate-nuclear-weapons,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 27,Thursday,World Maritime Day,https://www.timeanddate.com/holidays/un/world-maritime-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 27,Thursday,World Tourism Day,https://www.timeanddate.com/holidays/un/world-tourism-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 28,Friday,World Rabies Day,https://www.timeanddate.com/holidays/un/world-rabies-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Sep 28,Friday,Native Americans' Day,https://www.timeanddate.com/holidays/us/native-americans-day,Local observance,California
https://www.timeanddate.com/holidays/us/,Sep 29,Saturday,World Heart Day,https://www.timeanddate.com/holidays/world/world-heart-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Sep 30,Sunday,Last Day of Sukkot,https://www.timeanddate.com/holidays/us/last-day-of-sukkot,Jewish holiday,
https://www.timeanddate.com/holidays/us/,Sep 30,Sunday,Gold Star Mother's Day,https://www.timeanddate.com/holidays/us/gold-star-mothers-day,Observance,
https://www.timeanddate.com/holidays/us/,Oct 1,Monday,Shmini Atzeret,https://www.timeanddate.com/holidays/us/shmini-atzeret,Jewish holiday,
https://www.timeanddate.com/holidays/us/,Oct 1,Monday,International Day of Older Persons,https://www.timeanddate.com/holidays/un/international-older-persons-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 1,Monday,World Habitat Day,https://www.timeanddate.com/holidays/un/world-habitat-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 1,Monday,World Vegetarian Day,https://www.timeanddate.com/holidays/world/world-vegetarian-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Oct 1,Monday,Child Health Day,https://www.timeanddate.com/holidays/us/child-health-day,Observance,
https://www.timeanddate.com/holidays/us/,Oct 2,Tuesday,Simchat Torah,https://www.timeanddate.com/holidays/us/simchat-torah,Jewish holiday,
https://www.timeanddate.com/holidays/us/,Oct 2,Tuesday,International Day of Non-Violence,https://www.timeanddate.com/holidays/un/international-nonviolence-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 3,Wednesday,World Cerebral Palsy Day,https://www.timeanddate.com/holidays/world/world-cerebral-palsy-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Oct 4,Thursday,Feast of St Francis of Assisi,https://www.timeanddate.com/holidays/us/st-francis-assisi-feast,Christian,
https://www.timeanddate.com/holidays/us/,Oct 5,Friday,World Teachers' Day,https://www.timeanddate.com/holidays/un/world-teachers-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 8,Monday,Columbus Day,https://www.timeanddate.com/holidays/us/columbus-day,Local observance,Florida
https://www.timeanddate.com/holidays/us/,Oct 8,Monday,Columbus Day,https://www.timeanddate.com/holidays/us/columbus-day,Federal Holiday,"All except AK, AR, CA, DE, FL, HI, MI, MN, ND, NV, OR, SD, TX, VT, WA, WY"
https://www.timeanddate.com/holidays/us/,Oct 8,Monday,Native Americans' Day,https://www.timeanddate.com/holidays/us/native-americans-day,Local observance,South Dakota
https://www.timeanddate.com/holidays/us/,Oct 8,Monday,Indigenous People's Day,https://www.timeanddate.com/holidays/us/native-americans-day,Local observance,Alaska
https://www.timeanddate.com/holidays/us/,Oct 8,Monday,Indigenous People's Day,https://www.timeanddate.com/holidays/us/native-americans-day,Local observance,"CA*, MN*, WA*"
https://www.timeanddate.com/holidays/us/,Oct 9,Tuesday,Navaratri,https://www.timeanddate.com/holidays/us/hindu-navaratri,Hindu Holiday,
https://www.timeanddate.com/holidays/us/,Oct 9,Tuesday,World Post Day,https://www.timeanddate.com/holidays/un/world-post-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 9,Tuesday,Leif Erikson Day,https://www.timeanddate.com/holidays/us/leif-erikson-day,Observance,
https://www.timeanddate.com/holidays/us/,Oct 10,Wednesday,International Day for Natural Disaster Reduction,https://www.timeanddate.com/holidays/un/international-day-natural-disaster-reduction,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 10,Wednesday,World Mental Health Day,https://www.timeanddate.com/holidays/un/world-mental-health-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 11,Thursday,International Day of the Girl Child,https://www.timeanddate.com/holidays/un/girl-child-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 11,Thursday,World Sight Day,https://www.timeanddate.com/holidays/world/world-sight-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Oct 13,Saturday,Navy Birthday,https://www.timeanddate.com/holidays/us/navy-birthday,Observance,
https://www.timeanddate.com/holidays/us/,Oct 15,Monday,International Day of Rural Women,https://www.timeanddate.com/holidays/un/rural-women-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 15,Monday,White Cane Safety Day,https://www.timeanddate.com/holidays/us/white-cane-safety-day,Observance,
https://www.timeanddate.com/holidays/us/,Oct 16,Tuesday,World Food Day,https://www.timeanddate.com/holidays/un/world-food-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 16,Tuesday,Boss's Day,https://www.timeanddate.com/holidays/us/boss-day,Observance,
https://www.timeanddate.com/holidays/us/,Oct 17,Wednesday,International Day for the Eradication of Poverty,https://www.timeanddate.com/holidays/un/international-day-for-poverty-eradication,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 18,Thursday,Dussehra,https://www.timeanddate.com/holidays/us/hindu-dussera,Hindu Holiday,
https://www.timeanddate.com/holidays/us/,Oct 18,Thursday,Alaska Day,https://www.timeanddate.com/holidays/us/alaska-day,State holiday,Alaska
https://www.timeanddate.com/holidays/us/,Oct 20,Saturday,Sweetest Day,https://www.timeanddate.com/holidays/us/sweetest-day,Observance,13 states
https://www.timeanddate.com/holidays/us/,Oct 24,Wednesday,United Nations Day,https://www.timeanddate.com/holidays/un/united-nations-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 24,Wednesday,World Development Information Day,https://www.timeanddate.com/holidays/un/world-development-information-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 26,Friday,Nevada Day,https://www.timeanddate.com/holidays/us/nevada-day,State holiday,Nevada
https://www.timeanddate.com/holidays/us/,Oct 27,Saturday,World Day for Audiovisual Heritage,https://www.timeanddate.com/holidays/un/audiovisual-heritage-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 29,Monday,World Stroke Day,https://www.timeanddate.com/holidays/world/world-stroke-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Oct 31,Wednesday,World Cities Day,https://www.timeanddate.com/holidays/un/world-cities-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Oct 31,Wednesday,Halloween,https://www.timeanddate.com/holidays/us/halloween,Observance,
https://www.timeanddate.com/holidays/us/,Nov 1,Thursday,All Saints' Day,https://www.timeanddate.com/holidays/us/all-saints-day,Christian,
https://www.timeanddate.com/holidays/us/,Nov 1,Thursday,World Vegan Day,https://www.timeanddate.com/holidays/world/world-vegan-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Nov 2,Friday,All Souls' Day,https://www.timeanddate.com/holidays/us/all-souls-day,Christian,
https://www.timeanddate.com/holidays/us/,Nov 2,Friday,International Day to End Impunity for Crimes against Journalists,https://www.timeanddate.com/holidays/un/day-to-end-impunity-for-crimes-against-journalists,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 4,Sunday,Daylight Saving Time ends,https://www.timeanddate.com/time/change/usa/new-york,Clock change/Daylight Saving Time,
https://www.timeanddate.com/holidays/us/,Nov 6,Tuesday,International Day for Preventing the Exploitation of the Environment in War and Armed Conflict,https://www.timeanddate.com/holidays/un/day-preventing-environment-exploitation-in-war,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 6,Tuesday,Election Day,https://www.timeanddate.com/holidays/us/election-day,State holiday,14 states
https://www.timeanddate.com/holidays/us/,Nov 6,Tuesday,Diwali/Deepavali,https://www.timeanddate.com/holidays/us/diwali,Observance,
https://www.timeanddate.com/holidays/us/,Nov 8,Thursday,Return Day Delaware,https://www.timeanddate.com/holidays/us/return-day-delaware,State holiday,Delaware
https://www.timeanddate.com/holidays/us/,Nov 10,Saturday,World Science Day for Peace and Development,https://www.timeanddate.com/holidays/un/world-science-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 10,Saturday,Marine Corps Birthday,https://www.timeanddate.com/holidays/us/marine-corps-birthday,Observance,
https://www.timeanddate.com/holidays/us/,Nov 11,Sunday,Veterans Day,https://www.timeanddate.com/holidays/us/veterans-day,Federal Holiday,
https://www.timeanddate.com/holidays/us/,Nov 12,Monday,World Pneumonia Day,https://www.timeanddate.com/holidays/world/pneumonia-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Nov 12,Monday,Veterans Day observed,https://www.timeanddate.com/holidays/us/veterans-day,Federal Holiday,
https://www.timeanddate.com/holidays/us/,Nov 14,Wednesday,World Diabetes Day,https://www.timeanddate.com/holidays/un/world-diabetes-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 15,Thursday,World Philosophy Day,https://www.timeanddate.com/holidays/un/world-philosophy-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 16,Friday,International Day for Tolerance,https://www.timeanddate.com/holidays/un/international-day-tolerance,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 17,Saturday,World Prematurity Day,https://www.timeanddate.com/holidays/world/prematurityday,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Nov 18,Sunday,World Day of Remembrance for Road Traffic Victims,https://www.timeanddate.com/holidays/un/world-day-remember-road-victims,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 19,Monday,World Toilet Day,https://www.timeanddate.com/holidays/un/toilet-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 19,Monday,International Men's Day,https://www.timeanddate.com/holidays/world/international-mens-day,Worldwide observance,
https://www.timeanddate.com/holidays/us/,Nov 20,Tuesday,Universal Children's Day,https://www.timeanddate.com/holidays/un/universal-childrens-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 20,Tuesday,Africa Industrialization Day,https://www.timeanddate.com/holidays/un/africa-industrialization-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 21,Wednesday,The Prophet's Birthday,https://www.timeanddate.com/holidays/us/prophet-birthday,Muslim,
https://www.timeanddate.com/holidays/us/,Nov 21,Wednesday,World Television Day,https://www.timeanddate.com/holidays/un/world-television-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 22,Thursday,Thanksgiving Day,https://www.timeanddate.com/holidays/us/thanksgiving-day,Federal Holiday,
https://www.timeanddate.com/holidays/us/,Nov 23,Friday,State Holiday,https://www.timeanddate.com/holidays/us/robert-e-lee-birthday,State holiday,Georgia
https://www.timeanddate.com/holidays/us/,Nov 23,Friday,Presidents' Day,https://www.timeanddate.com/holidays/us/washington-birthday,State holiday,New Mexico
https://www.timeanddate.com/holidays/us/,Nov 23,Friday,Lincoln's Birthday/Lincoln's Day,https://www.timeanddate.com/holidays/us/lincolns-birthday,State holiday,"Indiana, West Virginia"
https://www.timeanddate.com/holidays/us/,Nov 23,Friday,Day After Thanksgiving,https://www.timeanddate.com/holidays/us/day-after-thanksgiving,State holiday,22 states
https://www.timeanddate.com/holidays/us/,Nov 23,Friday,Family Day,https://www.timeanddate.com/holidays/us/day-after-thanksgiving,State holiday,Nevada
https://www.timeanddate.com/holidays/us/,Nov 23,Friday,Black Friday,https://www.timeanddate.com/holidays/us/black-friday,Observance,
https://www.timeanddate.com/holidays/us/,Nov 23,Friday,American Indian Heritage Day,https://www.timeanddate.com/holidays/us/american-indian-heritage-day,State holiday,Maryland
https://www.timeanddate.com/holidays/us/,Nov 25,Sunday,International Day for the Elimination of Violence against Women,https://www.timeanddate.com/holidays/un/eliminate-violence-against-women-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Nov 26,Monday,Cyber Monday,https://www.timeanddate.com/holidays/us/cyber-monday,Observance,
https://www.timeanddate.com/holidays/us/,Nov 29,Thursday,International Day of Solidarity with the Palestinian People,https://www.timeanddate.com/holidays/un/solidarity-day-palestinian-people,United Nations observance,
