question_id,table_id,column_id,score
417,76,1,1.0
417,76,2,0.0
417,76,3,0.0
417,76,4,0.0
417,76,5,0.0
417,76,6,0.0
417,76,7,0.0
418,76,0,0.3333333333333333
418,76,1,0.5
418,76,2,0.0
418,76,3,0.0
418,76,4,0.0
418,76,5,0.0
418,76,6,0.0
418,76,7,0.0
419,76,0,0.0
419,76,1,0.0
419,76,2,0.0
419,76,3,0.0
419,76,4,0.0
419,76,5,0.0
419,76,6,0.5
419,76,7,0.0
420,76,0,0.3333333333333333
420,76,1,0.0
420,76,2,0.0
420,76,3,0.0
420,76,4,0.0
420,76,5,0.0
420,76,6,1.0
420,76,7,0.0
421,76,0,0.3333333333333333
421,76,1,0.0
421,76,2,0.0
421,76,3,0.0
421,76,4,1.0
421,76,5,0.0
421,76,6,0.0
421,76,7,0.0
422,76,0,0.0
422,76,1,0.0
422,76,2,0.0
422,76,3,0.0
422,76,4,1.0
422,76,5,0.0
422,76,6,0.0
422,76,7,0.0
423,77,0,0.0
423,77,1,1.0
423,77,2,0.0
423,77,3,0.0
423,77,4,0.0
423,77,5,0.0
423,77,6,0.0
423,77,7,0.2857142857142857
423,77,8,0.0
424,77,0,0.0
424,77,1,0.0
424,77,2,0.0
424,77,3,0.0
424,77,4,0.0
424,77,5,0.0
424,77,6,0.0
424,77,7,0.0
424,77,8,1.0
425,77,0,0.0
425,77,1,0.0
425,77,2,0.0
425,77,3,0.0
425,77,4,0.0
425,77,5,1.0
425,77,6,0.0
425,77,7,0.0
425,77,8,0.0
426,77,0,0.0
426,77,1,1.0
426,77,2,1.0
426,77,3,0.0
426,77,4,0.0
426,77,5,0.0
426,77,6,0.0
426,77,7,0.0
426,77,8,0.0
427,77,0,0.0
427,77,1,1.0
427,77,2,0.0
427,77,3,1.0
427,77,4,0.0
427,77,5,0.0
427,77,6,0.0
427,77,7,0.0
427,77,8,0.0
428,77,0,0.0
428,77,1,1.0
428,77,2,0.0
428,77,3,0.5
428,77,4,0.0
428,77,5,0.0
428,77,6,0.5
428,77,7,0.0
428,77,8,0.0
429,77,0,0.0
429,77,1,1.0
429,77,2,0.0
429,77,3,0.0
429,77,4,1.0
429,77,5,0.0
429,77,6,0.0
429,77,7,0.0
429,77,8,0.0
430,78,0,0.0
430,78,1,0.0
430,78,2,0.0
430,78,3,0.0
430,78,4,0.0
430,78,5,0.0
430,78,6,0.0
430,78,7,1.0
431,78,0,0.0
431,78,1,0.0
431,78,2,0.0
431,78,3,0.0
431,78,4,0.0
431,78,5,0.0
431,78,6,1.0
431,78,7,0.0
432,78,0,0.0
432,78,1,0.0
432,78,2,0.0
432,78,3,0.0
432,78,4,0.5
432,78,5,0.0
432,78,6,0.0
432,78,7,0.0
433,78,0,0.0
433,78,1,0.0
433,78,2,0.0
433,78,3,0.0
433,78,4,0.0
433,78,5,0.5
433,78,6,0.0
433,78,7,0.0
434,78,0,1.0
434,78,1,0.0
434,78,2,0.0
434,78,3,0.0
434,78,4,0.0
434,78,5,0.0
434,78,6,0.0
434,78,7,0.0
435,78,0,0.0
435,78,1,0.0
435,78,2,0.0
435,78,3,0.5
435,78,4,0.0
435,78,5,0.0
435,78,6,0.0
435,78,7,0.0
436,78,0,0.0
436,78,1,0.0
436,78,2,1.0
436,78,3,0.0
436,78,4,0.0
436,78,5,0.0
436,78,6,0.0
436,78,7,0.0
437,78,0,0.0
437,78,1,1.0
437,78,2,0.0
437,78,3,0.0
437,78,4,0.0
437,78,5,0.0
437,78,6,0.0
437,78,7,0.0
438,79,0,0.0
438,79,1,0.5
438,79,2,0.5
439,79,0,0.0
439,79,1,0.5
439,79,2,0.5
440,79,0,0.0
440,79,1,0.0
440,79,2,0.5
441,79,0,0.0
441,79,1,0.0
441,79,2,0.5
442,79,0,0.0
442,79,1,0.0
442,79,2,0.5
443,79,0,0.0
443,79,1,0.0
443,79,2,0.5
444,79,0,0.0
444,79,1,0.0
444,79,2,0.5
445,79,0,0.0
445,79,1,0.0
445,79,2,0.5
446,79,0,0.0
446,79,1,0.0
446,79,2,0.5
447,79,0,0.0
447,79,1,0.0
447,79,2,0.5
448,79,0,0.0
448,79,1,0.0
448,79,2,0.5
449,79,0,0.0
449,79,1,1.0
449,79,2,0.5
450,80,0,0.0
450,80,1,0.0
450,80,2,0.0
450,80,3,0.0
450,80,4,0.0
450,80,5,1.0
451,80,0,0.0
451,80,1,0.0
451,80,2,0.0
451,80,3,0.0
451,80,4,0.0
451,80,5,0.0
452,80,0,0.0
452,80,1,1.0
452,80,2,0.5
452,80,3,0.0
452,80,4,0.0
452,80,5,0.0
453,80,0,0.0
453,80,1,0.0
453,80,2,0.0
453,80,3,0.0
453,80,4,0.0
453,80,5,0.0
454,80,0,0.0
454,80,1,0.0
454,80,2,0.0
454,80,3,1.0
454,80,4,0.0
454,80,5,0.0
455,81,0,1.0
455,81,1,0.0
455,81,2,0.0
455,81,3,0.0
455,81,4,0.0
455,81,5,0.0
455,81,6,0.0
455,81,7,0.0
455,81,8,0.0
455,81,9,0.0
455,81,10,0.0
455,81,11,0.0
455,81,12,0.0
455,81,13,0.0
455,81,14,0.0
455,81,15,0.0
456,81,0,0.0
456,81,1,1.0
456,81,2,0.0
456,81,3,0.0
456,81,4,0.0
456,81,5,0.0
456,81,6,0.0
456,81,7,0.0
456,81,8,0.0
456,81,9,0.0
456,81,10,0.0
456,81,11,0.0
456,81,12,0.0
456,81,13,0.0
456,81,14,0.0
456,81,15,0.0
457,81,0,0.0
457,81,1,0.0
457,81,2,0.0
457,81,3,0.0
457,81,4,0.3333333333333333
457,81,5,0.0
457,81,6,0.0
457,81,7,0.0
457,81,8,1.0
457,81,9,0.0
457,81,10,0.0
457,81,11,0.0
457,81,12,0.0
457,81,13,0.0
457,81,14,0.0
457,81,15,0.0
458,81,0,0.0
458,81,1,0.0
458,81,2,0.0
458,81,3,0.0
458,81,4,0.3333333333333333
458,81,5,1.0
458,81,6,0.0
458,81,7,0.0
458,81,8,0.0
458,81,9,0.0
458,81,10,0.0
458,81,11,0.0
458,81,12,0.0
458,81,13,0.0
458,81,14,0.0
458,81,15,0.0
459,81,0,0.0
459,81,1,0.0
459,81,2,0.0
459,81,3,1.0
459,81,4,0.0
459,81,5,0.0
459,81,6,0.0
459,81,7,0.0
459,81,8,0.0
459,81,9,0.0
459,81,10,0.0
459,81,11,0.0
459,81,12,0.0
459,81,13,0.0
459,81,14,0.0
459,81,15,0.0
460,81,0,0.0
460,81,1,0.0
460,81,2,1.0
460,81,3,0.0
460,81,4,0.0
460,81,5,0.0
460,81,6,0.0
460,81,7,0.0
460,81,8,0.0
460,81,9,0.0
460,81,10,0.0
460,81,11,0.0
460,81,12,0.0
460,81,13,0.0
460,81,14,0.0
460,81,15,0.0
461,81,0,0.0
461,81,1,0.0
461,81,2,0.0
461,81,3,0.0
461,81,4,0.0
461,81,5,0.0
461,81,6,0.0
461,81,7,0.0
461,81,8,1.0
461,81,9,0.0
461,81,10,0.0
461,81,11,0.0
461,81,12,0.0
461,81,13,0.0
461,81,14,0.0
461,81,15,0.0
462,81,0,0.0
462,81,1,0.0
462,81,2,0.0
462,81,3,0.0
462,81,4,1.0
462,81,5,0.3333333333333333
462,81,6,0.0
462,81,7,0.0
462,81,8,0.0
462,81,9,0.0
462,81,10,0.0
462,81,11,0.0
462,81,12,0.0
462,81,13,0.0
462,81,14,0.0
462,81,15,0.0
463,81,0,0.0
463,81,1,0.0
463,81,2,0.0
463,81,3,0.0
463,81,4,0.0
463,81,5,0.0
463,81,6,0.0
463,81,7,0.0
463,81,8,0.0
463,81,9,1.0
463,81,10,0.0
463,81,11,0.0
463,81,12,0.0
463,81,13,0.0
463,81,14,0.0
463,81,15,0.0
464,81,0,0.0
464,81,1,0.0
464,81,2,0.0
464,81,3,0.0
464,81,4,0.0
464,81,5,0.0
464,81,6,1.0
464,81,7,0.5
464,81,8,0.0
464,81,9,0.0
464,81,10,0.0
464,81,11,0.0
464,81,12,0.0
464,81,13,0.0
464,81,14,0.0
464,81,15,0.0
465,81,0,0.0
465,81,1,0.0
465,81,2,0.0
465,81,3,0.0
465,81,4,0.0
465,81,5,0.0
465,81,6,1.0
465,81,7,0.5
465,81,8,0.0
465,81,9,0.0
465,81,10,0.0
465,81,11,0.0
465,81,12,0.0
465,81,13,0.0
465,81,14,0.0
465,81,15,0.0
466,81,0,0.0
466,81,1,0.0
466,81,2,0.0
466,81,3,0.0
466,81,4,0.3333333333333333
466,81,5,1.0
466,81,6,0.0
466,81,7,0.0
466,81,8,0.0
466,81,9,0.0
466,81,10,0.0
466,81,11,0.0
466,81,12,0.0
466,81,13,0.0
466,81,14,0.0
466,81,15,0.0
467,82,0,0.0
467,82,1,0.0
467,82,2,0.0
467,82,3,0.0
467,82,4,0.0
467,82,5,0.2
467,82,6,0.3333333333333333
467,82,7,1.0
468,82,0,0.0
468,82,1,0.0
468,82,2,0.0
468,82,3,0.0
468,82,4,0.3333333333333333
468,82,5,0.6
468,82,6,0.3333333333333333
468,82,7,0.0
469,82,0,0.0
469,82,1,0.0
469,82,2,0.0
469,82,3,0.0
469,82,4,0.0
469,82,5,0.2
469,82,6,0.3333333333333333
469,82,7,0.0
470,82,0,0.0
470,82,1,0.0
470,82,2,0.0
470,82,3,0.0
470,82,4,1.0
470,82,5,0.4
470,82,6,0.3333333333333333
470,82,7,0.0
471,82,0,0.0
471,82,1,0.0
471,82,2,1.0
471,82,3,0.5
471,82,4,0.0
471,82,5,0.2
471,82,6,0.3333333333333333
471,82,7,0.0
472,82,0,0.0
472,82,1,0.0
472,82,2,0.5
472,82,3,1.0
472,82,4,0.0
472,82,5,0.2
472,82,6,0.3333333333333333
472,82,7,0.0
473,82,0,0.0
473,82,1,1.0
473,82,2,0.0
473,82,3,0.0
473,82,4,0.0
473,82,5,0.2
473,82,6,0.3333333333333333
473,82,7,0.0
474,82,0,1.0
474,82,1,0.0
474,82,2,0.0
474,82,3,0.0
474,82,4,0.0
474,82,5,0.2
474,82,6,0.3333333333333333
474,82,7,0.0
475,83,0,0.3333333333333333
475,83,1,0.0
475,83,2,1.0
475,83,3,0.0
475,83,4,0.0
475,83,5,0.0
476,83,0,0.3333333333333333
476,83,1,0.0
476,83,2,0.0
476,83,3,0.0
476,83,4,0.0
476,83,5,1.0
477,83,0,0.3333333333333333
477,83,1,0.0
477,83,2,0.0
477,83,3,1.0
477,83,4,0.0
477,83,5,0.0
478,83,0,1.0
478,83,1,0.0
478,83,2,0.0
478,83,3,0.0
478,83,4,0.0
478,83,5,0.0
479,83,0,0.3333333333333333
479,83,1,1.0
479,83,2,0.0
479,83,3,0.0
479,83,4,0.0
479,83,5,0.0
480,83,0,0.3333333333333333
480,83,1,0.0
480,83,2,0.0
480,83,3,0.0
480,83,4,1.0
480,83,5,0.0
481,84,0,0.0
481,84,1,0.0
481,84,2,0.0
481,84,3,0.0
481,84,4,0.5
481,84,5,0.0
481,84,6,0.0
481,84,7,0.0
482,84,0,0.0
482,84,1,0.0
482,84,2,0.0
482,84,3,0.0
482,84,4,0.0
482,84,5,0.0
482,84,6,0.0
482,84,7,0.0
483,84,0,0.0
483,84,1,0.0
483,84,2,0.5
483,84,3,0.0
483,84,4,0.0
483,84,5,0.0
483,84,6,0.0
483,84,7,0.0
484,84,0,0.3333333333333333
484,84,1,0.0
484,84,2,0.0
484,84,3,0.0
484,84,4,0.0
484,84,5,0.0
484,84,6,0.0
484,84,7,1.0
485,84,0,0.3333333333333333
485,84,1,0.0
485,84,2,0.0
485,84,3,0.0
485,84,4,0.0
485,84,5,0.5
485,84,6,0.0
485,84,7,0.0
486,84,0,0.3333333333333333
486,84,1,0.0
486,84,2,0.0
486,84,3,0.0
486,84,4,0.0
486,84,5,0.0
486,84,6,0.5
486,84,7,0.0
487,84,0,0.3333333333333333
487,84,1,1.0
487,84,2,0.0
487,84,3,0.0
487,84,4,0.0
487,84,5,0.0
487,84,6,0.0
487,84,7,0.0
488,85,0,0.0
488,85,1,0.0
488,85,2,0.0
488,85,3,0.0
488,85,4,0.0
488,85,5,1.0
488,85,6,1.0
488,85,7,0.0
488,85,8,0.0
488,85,9,0.0
488,85,10,0.0
488,85,11,0.0
488,85,12,0.0
489,85,0,0.0
489,85,1,1.0
489,85,2,0.5
489,85,3,0.0
489,85,4,0.5
489,85,5,0.0
489,85,6,0.0
489,85,7,0.0
489,85,8,0.0
489,85,9,0.0
489,85,10,0.5
489,85,11,0.5
489,85,12,0.0
490,85,0,0.0
490,85,1,0.0
490,85,2,0.0
490,85,3,1.0
490,85,4,0.0
490,85,5,0.0
490,85,6,0.0
490,85,7,0.0
490,85,8,0.0
490,85,9,0.0
490,85,10,0.0
490,85,11,0.0
490,85,12,0.0
491,85,0,0.0
491,85,1,1.0
491,85,2,0.5
491,85,3,0.0
491,85,4,0.0
491,85,5,0.0
491,85,6,0.0
491,85,7,0.6666666666666666
491,85,8,0.0
491,85,9,0.0
491,85,10,0.5
491,85,11,0.25
491,85,12,0.0
492,85,0,0.0
492,85,1,0.0
492,85,2,0.0
492,85,3,0.0
492,85,4,0.0
492,85,5,1.0
492,85,6,0.5
492,85,7,0.0
492,85,8,0.0
492,85,9,0.0
492,85,10,0.0
492,85,11,0.0
492,85,12,0.0
493,85,0,0.0
493,85,1,0.0
493,85,2,0.0
493,85,3,0.0
493,85,4,0.0
493,85,5,0.0
493,85,6,0.0
493,85,7,0.0
493,85,8,0.5
493,85,9,1.0
493,85,10,0.25
493,85,11,0.25
493,85,12,0.0
494,85,0,0.0
494,85,1,0.0
494,85,2,0.0
494,85,3,0.0
494,85,4,0.0
494,85,5,0.0
494,85,6,0.0
494,85,7,0.0
494,85,8,1.0
494,85,9,0.5
494,85,10,0.25
494,85,11,0.25
494,85,12,0.0
495,86,0,0.0
495,86,1,0.0
495,86,2,0.0
495,86,3,0.0
495,86,4,0.0
495,86,5,0.0
495,86,6,0.0
495,86,7,0.0
495,86,8,0.0
496,86,0,0.0
496,86,1,0.0
496,86,2,1.0
496,86,3,0.0
496,86,4,0.0
496,86,5,0.0
496,86,6,0.0
496,86,7,0.0
496,86,8,0.0
497,86,0,0.0
497,86,1,1.0
497,86,2,0.0
497,86,3,0.0
497,86,4,0.0
497,86,5,0.0
497,86,6,0.0
497,86,7,0.0
497,86,8,0.0
498,86,0,0.0
498,86,1,0.0
498,86,2,0.0
498,86,3,0.0
498,86,4,0.0
498,86,5,1.0
498,86,6,0.0
498,86,7,0.0
498,86,8,0.0
499,86,0,1.0
499,86,1,0.0
499,86,2,0.0
499,86,3,0.0
499,86,4,0.0
499,86,5,0.0
499,86,6,0.0
499,86,7,0.0
499,86,8,0.0
500,86,0,0.0
500,86,1,0.0
500,86,2,0.0
500,86,3,1.0
500,86,4,0.0
500,86,5,0.0
500,86,6,0.0
500,86,7,0.0
500,86,8,0.0
501,86,0,0.0
501,86,1,0.0
501,86,2,0.0
501,86,3,0.0
501,86,4,0.0
501,86,5,0.0
501,86,6,1.0
501,86,7,0.0
501,86,8,0.0
502,86,0,0.0
502,86,1,0.0
502,86,2,0.0
502,86,3,0.0
502,86,4,0.0
502,86,5,0.0
502,86,6,0.0
502,86,7,0.0
502,86,8,0.0
503,87,0,0.0
503,87,1,0.0
503,87,2,1.0
504,87,0,0.0
504,87,1,0.0
504,87,2,0.0
505,87,0,0.0
505,87,1,0.0
505,87,2,0.0
506,87,0,0.0
506,87,1,0.0
506,87,2,0.0
507,87,0,0.0
507,87,1,0.0
507,87,2,0.0
508,87,0,0.0
508,87,1,0.0
508,87,2,0.5
509,87,0,0.0
509,87,1,0.0
509,87,2,0.5
510,87,0,0.0
510,87,1,1.0
510,87,2,0.0
511,87,0,0.0
511,87,1,1.0
511,87,2,0.0
512,87,0,0.0
512,87,1,1.0
512,87,2,0.0
513,87,0,0.0
513,87,1,1.0
513,87,2,0.0
514,87,0,0.0
514,87,1,0.0
514,87,2,1.0
515,87,0,0.0
515,87,1,1.0
515,87,2,1.0
516,88,0,0.0
516,88,1,1.0
517,88,0,0.0
517,88,1,1.0
518,88,0,0.0
518,88,1,1.0
519,88,0,0.0
519,88,1,0.0
520,89,0,0.0
520,89,1,0.0
520,89,2,0.0
521,89,0,0.0
521,89,1,0.0
521,89,2,1.0
522,89,0,0.0
522,89,1,0.0
522,89,2,0.0
523,90,0,0.0
523,90,1,0.0
523,90,2,0.0
523,90,3,1.0
523,90,4,0.5
524,90,0,0.0
524,90,1,1.0
524,90,2,0.5
524,90,3,0.5
524,90,4,0.5
525,91,0,0.0
525,91,1,1.0
525,91,2,1.0
526,92,0,0.0
526,92,1,0.0
526,92,2,0.0
526,92,3,0.0
526,92,4,0.0
526,92,5,1.0
526,92,6,0.0
526,92,7,0.0
527,92,0,0.0
527,92,1,0.0
527,92,2,0.0
527,92,3,0.0
527,92,4,0.0
527,92,5,0.0
527,92,6,0.0
527,92,7,0.0
528,92,0,0.0
528,92,1,0.0
528,92,2,0.0
528,92,3,0.0
528,92,4,0.0
528,92,5,0.0
528,92,6,0.0
528,92,7,0.0
529,92,0,0.0
529,92,1,0.0
529,92,2,1.0
529,92,3,0.0
529,92,4,0.3333333333333333
529,92,5,0.0
529,92,6,1.0
529,92,7,1.0
530,92,0,0.0
530,92,1,1.0
530,92,2,1.0
530,92,3,0.0
530,92,4,0.0
530,92,5,0.0
530,92,6,0.0
530,92,7,0.0
531,92,0,0.0
531,92,1,1.0
531,92,2,1.0
531,92,3,0.0
531,92,4,0.0
531,92,5,0.0
531,92,6,0.0
531,92,7,0.0
532,92,0,0.0
532,92,1,0.0
532,92,2,1.0
532,92,3,0.0
532,92,4,0.0
532,92,5,0.0
532,92,6,0.0
532,92,7,0.0
533,92,0,0.0
533,92,1,0.0
533,92,2,1.0
533,92,3,0.0
533,92,4,0.0
533,92,5,0.0
533,92,6,0.0
533,92,7,0.0
534,92,0,0.0
534,92,1,0.0
534,92,2,0.0
534,92,3,0.0
534,92,4,0.0
534,92,5,0.0
534,92,6,1.0
534,92,7,0.5
535,92,0,0.0
535,92,1,0.0
535,92,2,1.0
535,92,3,0.0
535,92,4,0.0
535,92,5,0.0
535,92,6,0.0
535,92,7,0.0
536,92,0,0.0
536,92,1,0.0
536,92,2,1.0
536,92,3,0.0
536,92,4,0.0
536,92,5,0.0
536,92,6,0.0
536,92,7,0.0
537,93,0,0.0
537,93,1,1.0
537,93,2,1.0
537,93,3,0.3333333333333333
538,93,0,0.0
538,93,1,0.0
538,93,2,1.0
538,93,3,1.0
539,93,0,0.0
539,93,1,1.0
539,93,2,1.0
539,93,3,0.3333333333333333
540,94,0,0.3333333333333333
540,94,1,0.2
541,94,0,0.3333333333333333
541,94,1,0.4
542,95,0,0.0
542,95,1,0.0
542,95,2,0.0
542,95,3,0.0
542,95,4,0.0
542,95,5,0.0
542,95,6,0.0
542,95,7,0.0
542,95,8,0.0
542,95,9,1.0
542,95,10,0.0
543,95,0,0.0
543,95,1,0.0
543,95,2,0.0
543,95,3,0.0
543,95,4,0.0
543,95,5,0.0
543,95,6,0.0
543,95,7,0.0
543,95,8,0.0
543,95,9,0.0
543,95,10,0.0
544,95,0,0.0
544,95,1,0.0
544,95,2,0.0
544,95,3,0.0
544,95,4,0.0
544,95,5,0.0
544,95,6,0.0
544,95,7,0.0
544,95,8,0.0
544,95,9,0.0
544,95,10,0.0
545,95,0,0.0
545,95,1,0.0
545,95,2,0.0
545,95,3,0.0
545,95,4,0.0
545,95,5,0.0
545,95,6,0.0
545,95,7,0.0
545,95,8,0.0
545,95,9,0.0
545,95,10,0.0
546,95,0,0.0
546,95,1,0.0
546,95,2,0.0
546,95,3,0.0
546,95,4,0.0
546,95,5,0.0
546,95,6,0.0
546,95,7,0.0
546,95,8,0.0
546,95,9,0.0
546,95,10,0.0
547,95,0,0.0
547,95,1,0.0
547,95,2,0.0
547,95,3,0.0
547,95,4,0.0
547,95,5,0.0
547,95,6,0.0
547,95,7,1.0
547,95,8,0.0
547,95,9,0.0
547,95,10,0.0
548,95,0,0.0
548,95,1,0.0
548,95,2,0.0
548,95,3,0.0
548,95,4,0.0
548,95,5,0.0
548,95,6,0.0
548,95,7,1.0
548,95,8,0.0
548,95,9,0.0
548,95,10,0.0
549,95,0,0.0
549,95,1,0.0
549,95,2,0.0
549,95,3,0.0
549,95,4,0.0
549,95,5,0.0
549,95,6,0.0
549,95,7,0.0
549,95,8,1.0
549,95,9,0.0
549,95,10,0.0
550,95,0,0.0
550,95,1,0.0
550,95,2,0.0
550,95,3,0.0
550,95,4,0.0
550,95,5,0.0
550,95,6,0.0
550,95,7,0.0
550,95,8,0.0
550,95,9,0.0
550,95,10,0.0
551,95,0,0.0
551,95,1,0.0
551,95,2,0.0
551,95,3,0.0
551,95,4,0.0
551,95,5,0.0
551,95,6,0.0
551,95,7,0.0
551,95,8,0.0
551,95,9,0.0
551,95,10,0.0
552,95,0,0.0
552,95,1,0.0
552,95,2,0.0
552,95,3,0.0
552,95,4,0.0
552,95,5,0.0
552,95,6,0.0
552,95,7,0.0
552,95,8,0.0
552,95,9,0.0
552,95,10,0.0
553,95,0,0.0
553,95,1,0.0
553,95,2,0.0
553,95,3,0.0
553,95,4,0.0
553,95,5,0.0
553,95,6,0.0
553,95,7,0.0
553,95,8,1.0
553,95,9,0.0
553,95,10,0.0
554,95,0,0.0
554,95,1,0.0
554,95,2,0.0
554,95,3,0.0
554,95,4,0.0
554,95,5,0.0
554,95,6,0.0
554,95,7,0.0
554,95,8,0.0
554,95,9,0.0
554,95,10,0.0
555,96,0,0.0
555,96,1,1.0
555,96,2,0.5
555,96,3,0.0
556,96,0,0.0
556,96,1,1.0
556,96,2,0.5
556,96,3,0.0
557,96,0,0.0
557,96,1,0.0
557,96,2,0.5
557,96,3,0.0
558,96,0,0.0
558,96,1,0.0
558,96,2,0.5
558,96,3,0.0
559,96,0,0.0
559,96,1,1.0
559,96,2,0.0
559,96,3,0.0
560,96,0,0.0
560,96,1,0.0
560,96,2,1.0
560,96,3,0.0
561,96,0,0.0
561,96,1,0.0
561,96,2,0.0
561,96,3,0.0
562,96,0,0.0
562,96,1,0.0
562,96,2,0.0
562,96,3,0.0
563,97,0,0.0
563,97,1,0.0
563,97,2,0.0
563,97,3,0.0
563,97,4,0.0
563,97,5,0.0
563,97,6,0.0
564,97,0,0.0
564,97,1,0.0
564,97,2,0.0
564,97,3,0.0
564,97,4,0.0
564,97,5,0.0
564,97,6,0.0
565,97,0,0.0
565,97,1,0.0
565,97,2,0.0
565,97,3,0.0
565,97,4,0.0
565,97,5,0.0
565,97,6,0.0
566,97,0,0.0
566,97,1,0.0
566,97,2,0.0
566,97,3,0.0
566,97,4,0.0
566,97,5,0.0
566,97,6,0.0
567,97,0,0.0
567,97,1,0.0
567,97,2,0.0
567,97,3,0.0
567,97,4,0.0
567,97,5,0.0
567,97,6,0.0
568,97,0,0.0
568,97,1,0.0
568,97,2,0.0
568,97,3,0.0
568,97,4,0.0
568,97,5,0.0
568,97,6,0.0
569,97,0,0.0
569,97,1,0.0
569,97,2,0.0
569,97,3,0.0
569,97,4,0.0
569,97,5,0.0
569,97,6,0.0
570,97,0,0.0
570,97,1,0.0
570,97,2,0.0
570,97,3,0.0
570,97,4,0.0
570,97,5,0.0
570,97,6,0.0
571,98,0,0.0
571,98,1,0.0
572,99,0,0.0
572,99,1,0.0
572,99,2,0.0
573,99,0,0.0
573,99,1,1.0
573,99,2,0.0
574,100,0,0.0
574,100,1,0.0
574,100,2,0.5
574,100,3,0.0
574,100,4,0.25
574,100,5,0.5
574,100,6,0.5
574,100,7,1.0
574,100,8,1.0
574,100,9,0.0
574,100,10,0.0
574,100,11,0.0
574,100,12,0.0
574,100,13,0.0
574,100,14,0.0
574,100,15,0.0
574,100,16,0.0
574,100,17,0.0
574,100,18,0.0
574,100,19,0.5
574,100,20,0.0
574,100,21,0.0
574,100,22,0.0
574,100,23,0.0
574,100,24,0.0
574,100,25,0.0
574,100,26,0.0
574,100,27,0.0
574,100,28,0.0
574,100,29,0.0
574,100,30,0.0
575,100,0,0.0
575,100,1,0.0
575,100,2,0.5
575,100,3,0.0
575,100,4,0.25
575,100,5,0.5
575,100,6,1.0
575,100,7,0.0
575,100,8,1.0
575,100,9,0.0
575,100,10,0.0
575,100,11,0.0
575,100,12,0.0
575,100,13,0.0
575,100,14,0.0
575,100,15,0.0
575,100,16,0.0
575,100,17,0.0
575,100,18,0.0
575,100,19,0.0
575,100,20,0.0
575,100,21,0.0
575,100,22,0.0
575,100,23,0.0
575,100,24,0.0
575,100,25,0.0
575,100,26,0.0
575,100,27,0.0
575,100,28,0.0
575,100,29,0.0
575,100,30,0.0
576,100,0,0.0
576,100,1,0.0
576,100,2,0.5
576,100,3,0.0
576,100,4,0.25
576,100,5,1.0
576,100,6,0.5
576,100,7,0.0
576,100,8,1.0
576,100,9,0.0
576,100,10,0.0
576,100,11,0.0
576,100,12,0.0
576,100,13,0.0
576,100,14,0.0
576,100,15,0.0
576,100,16,0.0
576,100,17,0.0
576,100,18,0.0
576,100,19,0.0
576,100,20,0.0
576,100,21,0.0
576,100,22,0.0
576,100,23,0.0
576,100,24,0.0
576,100,25,0.0
576,100,26,0.0
576,100,27,0.0
576,100,28,0.0
576,100,29,0.0
576,100,30,0.0
577,100,0,0.0
577,100,1,0.0
577,100,2,0.5
577,100,3,0.0
577,100,4,1.0
577,100,5,0.5
577,100,6,0.5
577,100,7,0.0
577,100,8,1.0
577,100,9,0.0
577,100,10,0.0
577,100,11,0.0
577,100,12,0.0
577,100,13,0.0
577,100,14,0.0
577,100,15,0.0
577,100,16,0.0
577,100,17,0.0
577,100,18,0.0
577,100,19,0.0
577,100,20,0.0
577,100,21,0.0
577,100,22,0.0
577,100,23,0.0
577,100,24,0.0
577,100,25,0.0
577,100,26,0.0
577,100,27,0.0
577,100,28,0.0
577,100,29,0.0
577,100,30,0.0
578,100,0,0.0
578,100,1,0.0
578,100,2,0.0
578,100,3,0.0
578,100,4,0.0
578,100,5,0.0
578,100,6,0.0
578,100,7,0.0
578,100,8,1.0
578,100,9,1.0
578,100,10,0.0
578,100,11,0.0
578,100,12,0.0
578,100,13,0.0
578,100,14,0.0
578,100,15,0.0
578,100,16,0.0
578,100,17,0.0
578,100,18,0.0
578,100,19,0.0
578,100,20,0.0
578,100,21,0.0
578,100,22,0.0
578,100,23,0.0
578,100,24,0.0
578,100,25,0.0
578,100,26,0.0
578,100,27,0.0
578,100,28,0.0
578,100,29,0.0
578,100,30,0.0
579,100,0,0.0
579,100,1,1.0
579,100,2,0.0
579,100,3,0.0
579,100,4,0.0
579,100,5,0.0
579,100,6,0.0
579,100,7,0.0
579,100,8,0.0
579,100,9,0.0
579,100,10,0.0
579,100,11,0.0
579,100,12,0.0
579,100,13,0.0
579,100,14,0.0
579,100,15,0.0
579,100,16,0.0
579,100,17,0.0
579,100,18,0.0
579,100,19,0.0
579,100,20,0.0
579,100,21,0.0
579,100,22,0.0
579,100,23,0.0
579,100,24,0.0
579,100,25,0.0
579,100,26,0.0
579,100,27,0.0
579,100,28,0.0
579,100,29,0.0
579,100,30,0.0
580,100,0,0.0
580,100,1,0.0
580,100,2,0.0
580,100,3,1.0
580,100,4,0.0
580,100,5,0.0
580,100,6,0.0
580,100,7,0.0
580,100,8,0.0
580,100,9,0.0
580,100,10,0.0
580,100,11,0.0
580,100,12,0.0
580,100,13,0.0
580,100,14,0.0
580,100,15,0.0
580,100,16,0.0
580,100,17,0.0
580,100,18,0.0
580,100,19,0.0
580,100,20,0.0
580,100,21,0.0
580,100,22,0.0
580,100,23,0.0
580,100,24,0.0
580,100,25,0.0
580,100,26,0.0
580,100,27,0.0
580,100,28,0.0
580,100,29,0.0
580,100,30,0.0
581,100,0,0.0
581,100,1,0.0
